camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9016994,1,0,oNGxt5_DNyBhnQpnpSKdyzoJ9Jkk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9017065,1,0,oNGxt54DFdrQllkwGPpKUbDcX_1o
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9017377,1,0,oNGxt5-4HcumfOzo_YcxRg9T8rQw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9017635,1,0,oNGxt54plmkTxQIuuqtENmWi6hVU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9017756,1,0,oNGxt5w6jVDfrADd7y6gcB4fjq1I
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9019733,1,0,oNGxt5-tPvteaTE9vI4mah-B3lmE
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9019885,3,0,oNGxt53BT3kkW_8Iy9PFqOHKEp78
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9020278,2,0,oNGxt53BT3kkW_8Iy9PFqOHKEp78
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9021799,1,0,oNGxt58Lr57hPcN3RmvnPXg107_k
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9022419,3,0,oNGxt58t0hvzbet9zcGID7_MRGhU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9022431,1,0,oNGxt58t0hvzbet9zcGID7_MRGhU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9022992,0,1,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9023296,1,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9023773,3,0,oNGxt53GvC4RYod1i7dEyEsBLq_w
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9023827,1,0,oNGxt53GvC4RYod1i7dEyEsBLq_w
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9024931,0,1,oNGxt5-i2EvbCbpqiapjbXybg4l0
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9025222,1,0,oNGxt5-i2EvbCbpqiapjbXybg4l0
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9026163,1,0,oNGxt5wMzC8F88dlADRQlT0nG4BQ
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9027397,1,0,oNGxt51O4CudfC_qMek5cjHCcHeo
