camp_id,camp_name,live_id,live_name,work_pic_id,current_work_pic_status,is_del,history_id,pic_id,original_union_id,target_union_id
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8973981,1,0,4113498,8973981,oNGxt5_r1GqRRPlGMguikDz9RWU4,oNGxt5_r1GqRRPlGMguikDz9RWU4_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8974244,1,0,4113505,8974244,oNGxt54FcLT9ljsZu_ZHn-v1bBFM,oNGxt54FcLT9ljsZu_ZHn-v1bBFM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8975684,1,0,4113510,8975684,oNGxt5x4QV5FDAd3yYCocNzsguZk,oNGxt5x4QV5FDAd3yYCocNzsguZk_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8975722,1,0,4113526,8975722,oNGxt5wnXShsYTNqvJFFP_MYkcb8,oNGxt5wnXShsYTNqvJFFP_MYkcb8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8975759,1,0,4113537,8975759,oNGxt54G8cv3GTo12wbOdEa-8Wnw,oNGxt54G8cv3GTo12wbOdEa-8Wnw_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8975875,1,0,4113555,8975875,oNGxt5w2xPuD1zzkOKfvTkNHiXwM,oNGxt5w2xPuD1zzkOKfvTkNHiXwM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976233,1,0,4113572,8976233,oNGxt58AIXfJ2SKEfNvzChkjBP-8,oNGxt58AIXfJ2SKEfNvzChkjBP-8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976248,1,0,4113581,8976248,oNGxt52dmi-gDnuWMejWAx_ehM1o,oNGxt52dmi-gDnuWMejWAx_ehM1o_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976250,1,0,4113601,8976250,oNGxt5-SUf0ktuFQKsNGzbv8opr8,oNGxt5-SUf0ktuFQKsNGzbv8opr8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976278,1,0,4113611,8976278,oNGxt52Wp2ChCI7jqVDnazilzbtQ,oNGxt52Wp2ChCI7jqVDnazilzbtQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976318,1,0,4113632,8976318,oNGxt51ReUP4ZwkFYr6ieyTrm0V0,oNGxt51ReUP4ZwkFYr6ieyTrm0V0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976542,1,0,4113646,8976542,oNGxt5wpepQsP3DIvc6RgnBRDPV8,oNGxt5wpepQsP3DIvc6RgnBRDPV8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8976897,1,0,4113650,8976897,oNGxt5wAL49aH1WVo1fVC9m5khr0,oNGxt5wAL49aH1WVo1fVC9m5khr0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8977470,1,0,4113660,8977470,oNGxt54PiBKypPJr6dyL2QkmuhlI,oNGxt54PiBKypPJr6dyL2QkmuhlI_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8977870,1,0,4113688,8977870,oNGxt51WCibP87gjDGbzg1LxmBJw,oNGxt51WCibP87gjDGbzg1LxmBJw_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8977884,1,0,4113691,8977884,oNGxt528HBiuaLT3I8ER8b3M9TmQ,oNGxt528HBiuaLT3I8ER8b3M9TmQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8978122,1,0,4113703,8978122,oNGxt5-CVAtYjnyuFzJZ2EDhCW88,oNGxt5-CVAtYjnyuFzJZ2EDhCW88_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8978234,1,0,4113723,8978234,oNGxt5xOy-WWHfakArJMga9Y6JTU,oNGxt5xOy-WWHfakArJMga9Y6JTU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8978630,1,0,4113755,8978630,oNGxt51yCw5_T3bACXkrzvUjERr8,oNGxt51yCw5_T3bACXkrzvUjERr8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8978715,1,0,4113769,8978715,oNGxt59X_F7qEL0DpWkzryCAKgho,oNGxt59X_F7qEL0DpWkzryCAKgho_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8978729,1,0,4113803,8978729,oNGxt5y5nE5NPVwcl-wVBTzhRckA,oNGxt5y5nE5NPVwcl-wVBTzhRckA_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8979039,1,0,4113831,8979039,oNGxt56kYm-nhnYulBdK8x2Glwv4,oNGxt56kYm-nhnYulBdK8x2Glwv4_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8980277,1,0,4113860,8980277,oNGxt51T3whxAH0eyNSku6R26QGU,oNGxt51T3whxAH0eyNSku6R26QGU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8980360,1,0,4113881,8980360,oNGxt5_VL909A4_LOxjx0iNuWvWY,oNGxt5_VL909A4_LOxjx0iNuWvWY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8980388,1,0,4113890,8980388,oNGxt59LWjOAoHZfmlLmWU-ZBMFU,oNGxt59LWjOAoHZfmlLmWU-ZBMFU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8980676,1,0,4113902,8980676,oNGxt52XrkLREva0dUwQuo5tkyDI,oNGxt52XrkLREva0dUwQuo5tkyDI_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8981236,1,0,4113906,8981236,oNGxt5w70KSgW4i0-PphSTiabvTo,oNGxt5w70KSgW4i0-PphSTiabvTo_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8981317,1,0,4113911,8981317,oNGxt53JsAQKqsj1olsYPxac775A,oNGxt53JsAQKqsj1olsYPxac775A_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8981864,1,0,4113938,8981864,oNGxt5-cg5Hy0xENmuaqZ0pJKO6A,oNGxt5-cg5Hy0xENmuaqZ0pJKO6A_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8981892,1,0,4113963,8981892,oNGxt50MRaWWYq2M4qGObSiDR_ug,oNGxt50MRaWWYq2M4qGObSiDR_ug_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8982286,1,0,4114016,8982286,oNGxt52OOnALoTzXWQ_Dtg_8iQfs,oNGxt52OOnALoTzXWQ_Dtg_8iQfs_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8982659,1,0,4114775,8982659,oNGxt54JrTKxat9557iOcKROSxnk,oNGxt54JrTKxat9557iOcKROSxnk_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8982791,1,0,4114828,8982791,oNGxt53mEW5oWaN9DABpP8t-kmoY,oNGxt53mEW5oWaN9DABpP8t-kmoY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8982869,1,0,4114860,8982869,oNGxt50e9wysC5eQiQxNQXmUuRW4,oNGxt50e9wysC5eQiQxNQXmUuRW4_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8982871,1,0,4114872,8982871,oNGxt57d5DUEE1hoLL5Kcw1Z5t_0,oNGxt57d5DUEE1hoLL5Kcw1Z5t_0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8983169,1,0,4114911,8983169,oNGxt5yChkaC38FkW8jmX22LU3Ng,oNGxt5yChkaC38FkW8jmX22LU3Ng_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8983338,1,0,4114933,8983338,oNGxt50kT804_xUbSFlVYxoop0YM,oNGxt50kT804_xUbSFlVYxoop0YM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8983794,1,0,4114955,8983794,oNGxt5ymj62YC7yO7LZwFcOLMyqo,oNGxt5ymj62YC7yO7LZwFcOLMyqo_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8984109,1,0,4115002,8984109,oNGxt58tt3FYYbGqzUO6yP2HwwQM,oNGxt58tt3FYYbGqzUO6yP2HwwQM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8984275,1,0,4115013,8984275,oNGxt5wKUOiIxpDFfvH47TL0yXf8,oNGxt5wKUOiIxpDFfvH47TL0yXf8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8984439,1,0,4115030,8984439,oNGxt5wk8C9bexXDnc_l8vn7yYWA,oNGxt5wk8C9bexXDnc_l8vn7yYWA_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8984481,1,0,4115036,8984481,oNGxt57i50R6BjrbN-ZcAkpQSdgU,oNGxt57i50R6BjrbN-ZcAkpQSdgU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8984888,1,0,4115067,8984888,oNGxt53a0hfkxVQ6kdDH2v4jNdpc,oNGxt53a0hfkxVQ6kdDH2v4jNdpc_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8985121,1,0,4115097,8985121,oNGxt5_tjS4OJMCBVo2o65SSecno,oNGxt5_tjS4OJMCBVo2o65SSecno_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8985846,1,0,4115105,8985846,oNGxt54K9ESsFmJ0lpt_aXTj2UEw,oNGxt54K9ESsFmJ0lpt_aXTj2UEw_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8986125,1,0,4115137,8986125,oNGxt53UUrufvZioqSpFuK28BEDU,oNGxt53UUrufvZioqSpFuK28BEDU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8986248,1,0,4115276,8986248,oNGxt5xTUm5mKTYh9MyeRQhgnCUs,oNGxt5xTUm5mKTYh9MyeRQhgnCUs_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8986838,1,0,4115297,8986838,oNGxt58bpvtDLbnGmI-MSVn7lTaE,oNGxt58bpvtDLbnGmI-MSVn7lTaE_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8986946,1,0,4115317,8986946,oNGxt5zLsnxSlFjucmTZMmIg5CLM,oNGxt5zLsnxSlFjucmTZMmIg5CLM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8987006,1,0,4115349,8987006,oNGxt5-u34kwUqeFQq7SSExnzMbQ,oNGxt5-u34kwUqeFQq7SSExnzMbQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8987133,1,0,4115395,8987133,oNGxt5zyZ5BZZJVMgaGpA-bynmWY,oNGxt5zyZ5BZZJVMgaGpA-bynmWY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8987401,1,0,4115497,8987401,oNGxt5-i2EvbCbpqiapjbXybg4l0,oNGxt5-i2EvbCbpqiapjbXybg4l0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8987401,1,0,4115498,8987401,oNGxt5-i2EvbCbpqiapjbXybg4l0,oNGxt5-i2EvbCbpqiapjbXybg4l0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8988134,1,0,4115508,8988134,oNGxt5_AlHxgDgTpwTYKdHBgO1kw,oNGxt5_AlHxgDgTpwTYKdHBgO1kw_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8988699,1,0,4115530,8988699,oNGxt562vdrIIYY4psTJ8xSHqDZQ,oNGxt562vdrIIYY4psTJ8xSHqDZQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8988699,1,0,4115531,8988699,oNGxt562vdrIIYY4psTJ8xSHqDZQ,oNGxt562vdrIIYY4psTJ8xSHqDZQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8989092,1,0,4115539,8989092,oNGxt52xymdhgqJy7XtazO9ahYvU,oNGxt52xymdhgqJy7XtazO9ahYvU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8989101,1,0,4115547,8989101,oNGxt59x8I_EvNF3Q_RD35GscFiU,oNGxt59x8I_EvNF3Q_RD35GscFiU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8989436,1,0,4115574,8989436,oNGxt51OVMItLr3QMfXk-i23WX4Y,oNGxt51OVMItLr3QMfXk-i23WX4Y_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8989680,1,0,4115582,8989680,oNGxt5136t-ZmWELWD-SiwlBaB6s,oNGxt5136t-ZmWELWD-SiwlBaB6s_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8989697,1,0,4115597,8989697,oNGxt5x5uQkQxm_tva3OzGAEMmx0,oNGxt5x5uQkQxm_tva3OzGAEMmx0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8989982,1,0,4119255,8989982,oNGxt50iRIICJ-qt-1TSGmHrdG5Q,oNGxt50iRIICJ-qt-1TSGmHrdG5Q_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8990159,1,0,4119282,8990159,oNGxt5zhXDkCar4jfbehJBCAKDC0,oNGxt5zhXDkCar4jfbehJBCAKDC0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8990269,1,0,4119305,8990269,oNGxt5wWiNK65HYjc--LFTAvykEk,oNGxt5wWiNK65HYjc--LFTAvykEk_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8990448,1,0,4119331,8990448,oNGxt55CJYzMdgllezfJClAlQ21c,oNGxt55CJYzMdgllezfJClAlQ21c_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8990684,1,0,4119362,8990684,oNGxt5-KifI8uCpZWthsZ2fFgnKQ,oNGxt5-KifI8uCpZWthsZ2fFgnKQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8990773,1,0,4119381,8990773,oNGxt5xh4-HeWMSFz2X4eg8LoJWg,oNGxt5xh4-HeWMSFz2X4eg8LoJWg_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8991065,1,0,4119400,8991065,oNGxt5_SY5mTJqE7hILYXkw40dSo,oNGxt5_SY5mTJqE7hILYXkw40dSo_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8991257,1,0,4119410,8991257,oNGxt523X2NmMhJobeTi3lddHJjY,oNGxt523X2NmMhJobeTi3lddHJjY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8991891,1,0,4119442,8991891,oNGxt52Dhw3LQtuMVcv3f8HCxKU4,oNGxt52Dhw3LQtuMVcv3f8HCxKU4_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8992123,1,0,4119453,8992123,oNGxt50yytvVApufT_QOYvxmpRPE,oNGxt50yytvVApufT_QOYvxmpRPE_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8992821,1,0,4119466,8992821,oNGxt51OO7sxpyETk1pkXdHsYmXQ,oNGxt51OO7sxpyETk1pkXdHsYmXQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8992851,1,0,4119473,8992851,oNGxt51EQmzPvNqqlkqjbNR0yrww,oNGxt51EQmzPvNqqlkqjbNR0yrww_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8992992,1,0,4119485,8992992,oNGxt58_TiozyoLCJQJPwqaTHWGQ,oNGxt58_TiozyoLCJQJPwqaTHWGQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8993017,1,0,4119491,8993017,oNGxt50f9AZaLLK706CZYJZA5CF0,oNGxt50f9AZaLLK706CZYJZA5CF0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8993227,1,0,4119498,8993227,oNGxt54eq9nj1h2-5skCpzM5ry1c,oNGxt54eq9nj1h2-5skCpzM5ry1c_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8993467,1,0,4119514,8993467,oNGxt59-qpF5eCfC64f2BFFRa6eU,oNGxt59-qpF5eCfC64f2BFFRa6eU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8994075,1,0,4119550,8994075,oNGxt5wQiPjsyjoKLuWYFIGG7oYs,oNGxt5wQiPjsyjoKLuWYFIGG7oYs_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8994219,1,0,4119567,8994219,oNGxt5yNh6SwsIk2VqULqQZqaTHg,oNGxt5yNh6SwsIk2VqULqQZqaTHg_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8994278,1,0,4119579,8994278,oNGxt5-KaslVqSzf3qaVpBr8brqU,oNGxt5-KaslVqSzf3qaVpBr8brqU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8994356,1,0,4119584,8994356,oNGxt59FOmCfAJVOThHPQQTHKd5Q,oNGxt59FOmCfAJVOThHPQQTHKd5Q_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995225,1,0,4119592,8995225,oNGxt549X94ooZiD_ybCa48EZRf8,oNGxt549X94ooZiD_ybCa48EZRf8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995240,1,0,4119601,8995240,oNGxt5462KKJDL-IKLPu3dQySI_w,oNGxt5462KKJDL-IKLPu3dQySI_w_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995358,1,0,4119622,8995358,oNGxt51pxttQYaSCXwbxbZAD4z2M,oNGxt51pxttQYaSCXwbxbZAD4z2M_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995426,1,0,4119627,8995426,oNGxt536MNKRqQHI_e3CwEXTqZ_c,oNGxt536MNKRqQHI_e3CwEXTqZ_c_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995442,1,0,4119640,8995442,oNGxt54DIoBTODZxKx1dwa0mCIUI,oNGxt54DIoBTODZxKx1dwa0mCIUI_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995442,1,0,4119641,8995442,oNGxt54DIoBTODZxKx1dwa0mCIUI,oNGxt54DIoBTODZxKx1dwa0mCIUI_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995960,1,0,4119644,8995960,oNGxt568b6zR5Grsp-b1Q_SLVDOA,oNGxt568b6zR5Grsp-b1Q_SLVDOA_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8995964,1,0,4119659,8995964,oNGxt5_daYJsMdZQMRp-DKiydTOk,oNGxt5_daYJsMdZQMRp-DKiydTOk_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8996070,1,0,4119671,8996070,oNGxt52NPkw2vqiuQGmgfQ6zyGGQ,oNGxt52NPkw2vqiuQGmgfQ6zyGGQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8996255,1,0,4119698,8996255,oNGxt5zw2lZiEBqHXD9w-njnQOVc,oNGxt5zw2lZiEBqHXD9w-njnQOVc_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8996338,1,0,4119726,8996338,oNGxt59_ikkQj6gzR_YZrMPvBj1Q,oNGxt59_ikkQj6gzR_YZrMPvBj1Q_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8996469,1,0,4119736,8996469,oNGxt51TtBxZh_y5TtZDI9AmnUKc,oNGxt51TtBxZh_y5TtZDI9AmnUKc_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8996731,1,0,4119752,8996731,oNGxt5zi4QA3JXkSBKBT5JzVx6PU,oNGxt5zi4QA3JXkSBKBT5JzVx6PU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8996968,1,0,4119776,8996968,oNGxt55ndURZLlPJHMqRcHMHZtfU,oNGxt55ndURZLlPJHMqRcHMHZtfU_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8997230,1,0,4119782,8997230,oNGxt58bDaIfnGZe4M_a7X3TAtCI,oNGxt58bDaIfnGZe4M_a7X3TAtCI_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8997574,1,0,4119810,8997574,oNGxt508qupBkDSqx2i9qu-Dpvu8,oNGxt508qupBkDSqx2i9qu-Dpvu8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8997593,1,0,4119850,8997593,oNGxt5yLvHHCrRRZVfsoLB74w_UM,oNGxt5yLvHHCrRRZVfsoLB74w_UM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8997775,1,0,4119861,8997775,oNGxt53FcpkV1TIT-zPr4cBc1-Vc,oNGxt53FcpkV1TIT-zPr4cBc1-Vc_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8997865,1,0,4119917,8997865,oNGxt59hYuYD4OD_5LIamn4s8JYY,oNGxt59hYuYD4OD_5LIamn4s8JYY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998101,1,0,4119973,8998101,oNGxt535iBJzubCqABn8MRZBgyK8,oNGxt535iBJzubCqABn8MRZBgyK8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998115,1,0,4119979,8998115,oNGxt51E0dzLWmnftuPkxI4BadIA,oNGxt51E0dzLWmnftuPkxI4BadIA_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998119,1,0,4120030,8998119,oNGxt55guWp69KIwZt_rg0jXsXAM,oNGxt55guWp69KIwZt_rg0jXsXAM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998132,1,0,4120034,8998132,oNGxt55Cs8CViSjhdOdLHZqgB9fY,oNGxt55Cs8CViSjhdOdLHZqgB9fY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998351,1,0,4120056,8998351,oNGxt5-eoxkRHITtz7M3aZEl2bAM,oNGxt5-eoxkRHITtz7M3aZEl2bAM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998434,1,0,4120062,8998434,oNGxt5zUn6nQ_J9xEn9mdtbZEvmY,oNGxt5zUn6nQ_J9xEn9mdtbZEvmY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998513,1,0,4120111,8998513,oNGxt58pRxCnQIfjAb_PJgJZDx4c,oNGxt58pRxCnQIfjAb_PJgJZDx4c_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998741,1,0,4120383,8998741,oNGxt57lbhvzbyJbvsjZt8aNSGwQ,oNGxt57lbhvzbyJbvsjZt8aNSGwQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8998802,1,0,4120393,8998802,oNGxt50eaE_n853qoHsN1CDra6gw,oNGxt50eaE_n853qoHsN1CDra6gw_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,8999374,1,0,4120399,8999374,oNGxt59_xa9mGQfHcCEqS3YyjNi4,oNGxt59_xa9mGQfHcCEqS3YyjNi4_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9000174,1,0,4120430,9000174,oNGxt56fCJ4MM5cQQnNArG67-_y8,oNGxt56fCJ4MM5cQQnNArG67-_y8_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9000457,1,0,4120445,9000457,oNGxt50L0Y1Y-h1-3b1TXBYkJ5DY,oNGxt50L0Y1Y-h1-3b1TXBYkJ5DY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9000793,1,0,4120453,9000793,oNGxt53I1HzRmU08d7teJUROio7Q,oNGxt53I1HzRmU08d7teJUROio7Q_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9000821,1,0,4120471,9000821,oNGxt50Ov02m51sfWAXvXAuFyQ0E,oNGxt50Ov02m51sfWAXvXAuFyQ0E_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9000869,1,0,4120476,9000869,oNGxt51ZfKQo-dix-U2xrtHphX3Q,oNGxt51ZfKQo-dix-U2xrtHphX3Q_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9001265,1,0,4120489,9001265,oNGxt55ll3RQihqNYW-BsitVTjI0,oNGxt55ll3RQihqNYW-BsitVTjI0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9001406,1,0,4120493,9001406,oNGxt59X2zLZrlPZzqlwYFjDk9mE,oNGxt59X2zLZrlPZzqlwYFjDk9mE_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9001840,1,0,4120500,9001840,oNGxt5xC0BNIhmV-ohRWF-IQsvXs,oNGxt5xC0BNIhmV-ohRWF-IQsvXs_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002009,1,0,4120508,9002009,oNGxt56L_rhscsz4yWdDQwphBzDY,oNGxt56L_rhscsz4yWdDQwphBzDY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002294,1,0,4120529,9002294,oNGxt597xR8J8wsxZl5BWoyCk3uE,oNGxt597xR8J8wsxZl5BWoyCk3uE_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002313,1,0,4120537,9002313,oNGxt51E6muRckm4g6DkzuxTd9vE,oNGxt51E6muRckm4g6DkzuxTd9vE_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002394,1,0,4120550,9002394,oNGxt52-AshN6COESocGTYsdO7LI,oNGxt52-AshN6COESocGTYsdO7LI_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002745,1,0,4120561,9002745,oNGxt56Lduc2ivsXb0-cd4Ncooik,oNGxt56Lduc2ivsXb0-cd4Ncooik_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002767,1,0,4120567,9002767,oNGxt5-kz8PBI_5sqfIHJ4wxRKLo,oNGxt5-kz8PBI_5sqfIHJ4wxRKLo_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9002769,1,0,4120578,9002769,oNGxt536hH33Fg-v-k5H8S2WlTMQ,oNGxt536hH33Fg-v-k5H8S2WlTMQ_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9003226,1,0,4120600,9003226,oNGxt5ySNsCeiyxvGKqGmnkt3JdY,oNGxt5ySNsCeiyxvGKqGmnkt3JdY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9003470,1,0,4120612,9003470,oNGxt50zRGhpa9JR0A4V0TAYS-DM,oNGxt50zRGhpa9JR0A4V0TAYS-DM_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9003737,1,0,4120624,9003737,oNGxt55jr_6rnYr5uBfOqaUt35F0,oNGxt55jr_6rnYr5uBfOqaUt35F0_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9003822,1,0,4120626,9003822,oNGxt50XZZWbEfEymP4zXm4q1L_k,oNGxt50XZZWbEfEymP4zXm4q1L_k_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9003892,1,0,4120628,9003892,oNGxt58N20-sbBds9J3M7-7jR-4w,oNGxt58N20-sbBds9J3M7-7jR-4w_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9004217,1,0,4120630,9004217,oNGxt53Giy10WeCA7bC9oNTTCPWw,oNGxt53Giy10WeCA7bC9oNTTCPWw_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9004290,1,0,4120657,9004290,oNGxt55vNGNZTCv8dBpMvlt9pqeY,oNGxt55vNGNZTCv8dBpMvlt9pqeY_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9004383,1,0,4120690,9004383,oNGxt5xbw2af0msMdoiSWGD8GGdE,oNGxt5xbw2af0msMdoiSWGD8GGdE_bak
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9004633,1,0,4120701,9004633,oNGxt5zQEJrupUxRCTud1DLF7w74,oNGxt5zQEJrupUxRCTud1DLF7w74_bak
