camp_id,camp_name,live_id,live_name,work_pic_id,current_work_pic_status,is_del,song_score_id,pic_id,class_id,original_union_id,target_union_id
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8348477,1,0,37045,8348477,1107244,oNGxt5zeOwdvFBAEfv-tFGNKhspQ,oNGxt5zeOwdvFBAEfv-tFGNKhspQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8348585,1,0,37028,8348585,1107244,oNGxt50isbO4AO5-L8dK71FxvNsw,oNGxt50isbO4AO5-L8dK71FxvNsw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8349395,1,0,36965,8349395,1107244,oNGxt51Xl4qoVgYkBhcGB0WZ7Rd8,oNGxt51Xl4qoVgYkBhcGB0WZ7Rd8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8349559,1,0,37099,8349559,1107244,oNGxt50DEMv89UZDHhGUmTfoDG6s,oNGxt50DEMv89UZDHhGUmTfoDG6s_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8350702,1,0,36949,8350702,1107244,oNGxt51VPp6jkatWVyyjFft4Qz58,oNGxt51VPp6jkatWVyyjFft4Qz58_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8350925,1,0,36967,8350925,1107244,oNGxt59qbzukp37_eAe1oaAjiDZo,oNGxt59qbzukp37_eAe1oaAjiDZo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8351155,1,0,37002,8351155,1107244,oNGxt52FNine_MbYZnc6ehCPc8mU,oNGxt52FNine_MbYZnc6ehCPc8mU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8351224,1,0,37087,8351224,1107244,oNGxt58YQFE98An0O6jrjIM-fPLU,oNGxt58YQFE98An0O6jrjIM-fPLU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8351652,1,0,37033,8351652,1107244,oNGxt58T8qwwzVteV8Idh3Fvxbx8,oNGxt58T8qwwzVteV8Idh3Fvxbx8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8353054,1,0,37101,8353054,1107244,oNGxt5wW4vcFs3LPrp8Huk8Smvjo,oNGxt5wW4vcFs3LPrp8Huk8Smvjo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8353223,1,0,36970,8353223,1107244,oNGxt56xPiDZA8dpbLYyeUevRsIQ,oNGxt56xPiDZA8dpbLYyeUevRsIQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8353354,1,0,37105,8353354,1107244,oNGxt52LpkLTm2tJwPX1QUXSpjJs,oNGxt52LpkLTm2tJwPX1QUXSpjJs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8353363,1,0,37073,8353363,1107244,oNGxt5yqSZV7Qw0zNLpVuB7Aapfg,oNGxt5yqSZV7Qw0zNLpVuB7Aapfg_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8353800,1,0,36998,8353800,1107244,oNGxt5_SrlIj9g5Rg3Eo24d8z7qo,oNGxt5_SrlIj9g5Rg3Eo24d8z7qo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8353862,1,0,37013,8353862,1107244,oNGxt51QS40m2OCdK_GM-In7Fyfk,oNGxt51QS40m2OCdK_GM-In7Fyfk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8354412,1,0,37093,8354412,1107244,oNGxt55S4N-2XAHDqL7vUHu1SQ2E,oNGxt55S4N-2XAHDqL7vUHu1SQ2E_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8354825,1,0,36952,8354825,1107244,oNGxt58tJnbZj651wJBeMtai3A0E,oNGxt58tJnbZj651wJBeMtai3A0E_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355058,1,0,36992,8355058,1107244,oNGxt5zjkdZQvYCODQy2dn1_StEg,oNGxt5zjkdZQvYCODQy2dn1_StEg_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355298,1,0,37076,8355298,1107244,oNGxt5xhJCbQ6aIJhMH1x3_4O22U,oNGxt5xhJCbQ6aIJhMH1x3_4O22U_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355398,1,0,37063,8355398,1107244,oNGxt5xLYmFg7Im5l2IfD8nskeAY,oNGxt5xLYmFg7Im5l2IfD8nskeAY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355733,1,0,37036,8355733,1107244,oNGxt56JS-4buwzBXNLe0pEtRdDQ,oNGxt56JS-4buwzBXNLe0pEtRdDQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355844,1,0,37069,8355844,1107244,oNGxt5zu5eXNpAO0xQQuX8VlPc8s,oNGxt5zu5eXNpAO0xQQuX8VlPc8s_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355878,1,0,37056,8355878,1107244,oNGxt58qHd8KpRvC7Ee_kVi6LCzU,oNGxt58qHd8KpRvC7Ee_kVi6LCzU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8355927,1,0,37109,8355927,1107244,oNGxt53SC-A3QQmu4d_7fzcSH1GU,oNGxt53SC-A3QQmu4d_7fzcSH1GU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8356155,1,0,37077,8356155,1107244,oNGxt52PaATrQe2WZYnkFc2JIBdk,oNGxt52PaATrQe2WZYnkFc2JIBdk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8356278,1,0,37001,8356278,1107244,oNGxt50Xh1ylDXtZYgZf8htWTeP0,oNGxt50Xh1ylDXtZYgZf8htWTeP0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8356312,1,0,36961,8356312,1107244,oNGxt53BoBmWxcHuytoDT0kjtYf4,oNGxt53BoBmWxcHuytoDT0kjtYf4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8356486,1,0,36603,8356486,1107244,oNGxt5_GboWmGyn8Ev85Uk5WB46Y,oNGxt5_GboWmGyn8Ev85Uk5WB46Y_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8357299,1,0,36937,8357299,1107244,oNGxt5y_yBnpnnKazWA5WMlXLSkA,oNGxt5y_yBnpnnKazWA5WMlXLSkA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8357443,1,0,37062,8357443,1107244,oNGxt5wkulZVfupd1TT9-rcQm3D4,oNGxt5wkulZVfupd1TT9-rcQm3D4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8357577,1,0,37031,8357577,1107244,oNGxt51tXUFCwW295TyrYDsoR734,oNGxt51tXUFCwW295TyrYDsoR734_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8357824,1,0,36947,8357824,1107244,oNGxt58u3S7hhgH73E5CwqJEKM_Q,oNGxt58u3S7hhgH73E5CwqJEKM_Q_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358044,1,0,37051,8358044,1107244,oNGxt508O6up5zVhws-XN2S5Oshk,oNGxt508O6up5zVhws-XN2S5Oshk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358291,1,0,37021,8358291,1107244,oNGxt50ROK262KZP35zvfSino55Q,oNGxt50ROK262KZP35zvfSino55Q_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358353,1,0,36993,8358353,1107244,oNGxt56TOCaEkR3YaYdVHSnkrdNA,oNGxt56TOCaEkR3YaYdVHSnkrdNA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358457,1,0,36994,8358457,1107244,oNGxt587c7_M-WwmsNN1ujHWgXmQ,oNGxt587c7_M-WwmsNN1ujHWgXmQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358764,1,0,37004,8358764,1107244,oNGxt59F48tEh8mj14-VLcXb7WmM,oNGxt59F48tEh8mj14-VLcXb7WmM_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358769,1,0,36981,8358769,1107244,oNGxt55-ihLekVVto5wf7SpO4Vt4,oNGxt55-ihLekVVto5wf7SpO4Vt4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358846,1,0,37043,8358846,1107244,oNGxt53_ePAf10odiroMsKXvauRI,oNGxt53_ePAf10odiroMsKXvauRI_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8358907,1,0,36969,8358907,1107244,oNGxt56nWBsLGgUzzCx2ndITUdIw,oNGxt56nWBsLGgUzzCx2ndITUdIw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8359094,1,0,37003,8359094,1107244,oNGxt5007nxaAHNiOlnQjSbCabTM,oNGxt5007nxaAHNiOlnQjSbCabTM_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8359329,1,0,36983,8359329,1107244,oNGxt50Yf7AJISt6heezsl-NQ7_E,oNGxt50Yf7AJISt6heezsl-NQ7_E_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8359336,1,0,37097,8359336,1107244,oNGxt53lfvjTmF28_XcIs60mfxDc,oNGxt53lfvjTmF28_XcIs60mfxDc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8359588,1,0,37059,8359588,1107244,oNGxt5_hpCtTimWnWWULeZ9_kuTs,oNGxt5_hpCtTimWnWWULeZ9_kuTs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8359814,1,0,36987,8359814,1107244,oNGxt59aFhBurK-h0GxlMVFTl318,oNGxt59aFhBurK-h0GxlMVFTl318_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8360343,1,0,37044,8360343,1107244,oNGxt54PeMD2iqo0lg9R-GFij6Vk,oNGxt54PeMD2iqo0lg9R-GFij6Vk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8360535,1,0,37053,8360535,1107244,oNGxt57INwRKsPTVyWH6zKdhcJU4,oNGxt57INwRKsPTVyWH6zKdhcJU4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8361083,1,0,37006,8361083,1107244,oNGxt53cfhd7YLyYKI75otvv7NOQ,oNGxt53cfhd7YLyYKI75otvv7NOQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8361158,1,0,36977,8361158,1107244,oNGxt57awBoPnER631kvjDZUCJ4I,oNGxt57awBoPnER631kvjDZUCJ4I_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8361604,1,0,37016,8361604,1107244,oNGxt5xW7ocj-5f1vXELunXGPZdI,oNGxt5xW7ocj-5f1vXELunXGPZdI_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8362028,1,0,37039,8362028,1107244,oNGxt5-TgY8wgURcKMLzzO6Dw1ns,oNGxt5-TgY8wgURcKMLzzO6Dw1ns_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8362561,1,0,37040,8362561,1107244,oNGxt5ywCIqK8iBPS2trIoDIap5k,oNGxt5ywCIqK8iBPS2trIoDIap5k_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8362894,1,0,37098,8362894,1107244,oNGxt55KhICi6f2CoD_tc4PineiY,oNGxt55KhICi6f2CoD_tc4PineiY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8362947,1,0,36995,8362947,1107244,oNGxt57Jh8IllQtDO4ty5OkTbYnI,oNGxt57Jh8IllQtDO4ty5OkTbYnI_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8363090,1,0,36996,8363090,1107244,oNGxt5wcfrwDfIhq-w1Z8y_IISeI,oNGxt5wcfrwDfIhq-w1Z8y_IISeI_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8363244,1,0,37019,8363244,1107244,oNGxt561ZMcPpIqFUXrZx-ykSaEs,oNGxt561ZMcPpIqFUXrZx-ykSaEs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8363680,1,0,36984,8363680,1107244,oNGxt5_mA3RIiXJU3OVSpR-B4j14,oNGxt5_mA3RIiXJU3OVSpR-B4j14_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8363687,1,0,36948,8363687,1107244,oNGxt58H8sgfdFDIwWXQOqOtGJzQ,oNGxt58H8sgfdFDIwWXQOqOtGJzQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8363695,1,0,37057,8363695,1107244,oNGxt51lAhlR84NK_VPWJfG6Drzo,oNGxt51lAhlR84NK_VPWJfG6Drzo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8363873,1,0,36929,8363873,1107244,oNGxt57B8mwxNFhRxJ0OcTFGhvOo,oNGxt57B8mwxNFhRxJ0OcTFGhvOo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8364286,1,0,36940,8364286,1107244,oNGxt5wBTMTsItCWDeoVv03n7LEk,oNGxt5wBTMTsItCWDeoVv03n7LEk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8364352,1,0,36971,8364352,1107244,oNGxt5yi1Ui8ARRKkfhVAZd6sHrc,oNGxt5yi1Ui8ARRKkfhVAZd6sHrc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8364393,1,0,37084,8364393,1107244,oNGxt59lD9UlP363ml2QthHMwrD8,oNGxt59lD9UlP363ml2QthHMwrD8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8364543,1,0,37079,8364543,1107244,oNGxt5zmF5jWt6Ci5QETq-YjIQy0,oNGxt5zmF5jWt6Ci5QETq-YjIQy0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8364760,1,0,37066,8364760,1107244,oNGxt56xlvKkvxeycp2rtndEaiXc,oNGxt56xlvKkvxeycp2rtndEaiXc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8364862,1,0,36953,8364862,1107244,oNGxt5wJwG5mVkKhCX0AqGl1VnMs,oNGxt5wJwG5mVkKhCX0AqGl1VnMs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8365172,1,0,36972,8365172,1107244,oNGxt5yIJSGZhonTujp7EDHxl_pc,oNGxt5yIJSGZhonTujp7EDHxl_pc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8365204,1,0,36974,8365204,1107244,oNGxt582n9gEj1nqukx6XhV4LVxU,oNGxt582n9gEj1nqukx6XhV4LVxU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8365265,1,0,37035,8365265,1107244,oNGxt50sfx82yK5sHvsGa2Rm-8qE,oNGxt50sfx82yK5sHvsGa2Rm-8qE_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8365718,1,0,37037,8365718,1107244,oNGxt5_mnjuMJTxrwFiaLAmwo9t8,oNGxt5_mnjuMJTxrwFiaLAmwo9t8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8365886,1,0,37030,8365886,1107244,oNGxt52Q4F5-XGA7CYoumei_VuXg,oNGxt52Q4F5-XGA7CYoumei_VuXg_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8366056,1,0,36956,8366056,1107244,oNGxt50ARwVT7uIYPaKLpw-rkQB0,oNGxt50ARwVT7uIYPaKLpw-rkQB0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8366191,1,0,36979,8366191,1107244,oNGxt56vMoGnVY0BzwGsS0ZlRLis,oNGxt56vMoGnVY0BzwGsS0ZlRLis_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8366386,1,0,36986,8366386,1107244,oNGxt56M4N1mS9gnUbhhVW_I2zR0,oNGxt56M4N1mS9gnUbhhVW_I2zR0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8366418,1,0,37029,8366418,1107244,oNGxt50Ot-WLhLUb_VoYSWRAtFA0,oNGxt50Ot-WLhLUb_VoYSWRAtFA0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8366745,1,0,36999,8366745,1107244,oNGxt55oy3rinUd0ZdlxUVThfXnA,oNGxt55oy3rinUd0ZdlxUVThfXnA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8366833,1,0,37096,8366833,1107244,oNGxt53c66UCzLsUy7j2x0rnPkc0,oNGxt53c66UCzLsUy7j2x0rnPkc0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8367243,1,0,37049,8367243,1107244,oNGxt51Dvk1OxZjthmEY7-Rrx8Xo,oNGxt51Dvk1OxZjthmEY7-Rrx8Xo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8367398,1,0,37054,8367398,1107244,oNGxt58MCwo6fL2JKvquPjyQsgWk,oNGxt58MCwo6fL2JKvquPjyQsgWk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8367655,1,0,36990,8367655,1107244,oNGxt50c0OQqKVOFZRi9gmKjZ5PY,oNGxt50c0OQqKVOFZRi9gmKjZ5PY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8368351,1,0,37050,8368351,1107244,oNGxt52L2bqmLWqm2KwfTPdep-AQ,oNGxt52L2bqmLWqm2KwfTPdep-AQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8368555,1,0,37032,8368555,1107244,oNGxt5475KdC0HoyCTP27l6PB9iw,oNGxt5475KdC0HoyCTP27l6PB9iw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8368879,1,0,36988,8368879,1107244,oNGxt56kf946iScDlFs860YZ0c_E,oNGxt56kf946iScDlFs860YZ0c_E_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8369269,1,0,36936,8369269,1107244,oNGxt5x0R7f3S1RXOUNtyH-phzZQ,oNGxt5x0R7f3S1RXOUNtyH-phzZQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8369769,1,0,37060,8369769,1107244,oNGxt51gX25aakxoZDJg9eVmJyXs,oNGxt51gX25aakxoZDJg9eVmJyXs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8369773,1,0,36945,8369773,1107244,oNGxt5_ouUVCHoUq7jlZEAXlqgPQ,oNGxt5_ouUVCHoUq7jlZEAXlqgPQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8369980,1,0,37011,8369980,1107244,oNGxt5xNZ0n1vFS5wi4LsBai_34o,oNGxt5xNZ0n1vFS5wi4LsBai_34o_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8370021,1,0,37010,8370021,1107244,oNGxt53qZNB-lYNmY2szggyKh5ds,oNGxt53qZNB-lYNmY2szggyKh5ds_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8370388,1,0,36946,8370388,1107244,oNGxt5xp6P07MjSznyYq2HN1-56g,oNGxt5xp6P07MjSznyYq2HN1-56g_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8370647,1,0,36950,8370647,1107244,oNGxt58p3Hio1xTqxOl26iWAKLXo,oNGxt58p3Hio1xTqxOl26iWAKLXo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8371189,1,0,37052,8371189,1107244,oNGxt57g2BOcoagOxP1walQrwzmg,oNGxt57g2BOcoagOxP1walQrwzmg_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8371456,1,0,37090,8371456,1107244,oNGxt5w1wRNs1BW7A-USNLtl6lKQ,oNGxt5w1wRNs1BW7A-USNLtl6lKQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8372813,1,0,37067,8372813,1107244,oNGxt5zvJZdeUiJw-wJYYwKDAFl0,oNGxt5zvJZdeUiJw-wJYYwKDAFl0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8373075,1,0,36963,8373075,1107244,oNGxt5w8T8isV5WaPwVXs2BYd92U,oNGxt5w8T8isV5WaPwVXs2BYd92U_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8374162,1,0,37038,8374162,1107244,oNGxt5wOsmih0KuQgM2oU9nXpVBM,oNGxt5wOsmih0KuQgM2oU9nXpVBM_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8374685,1,0,36934,8374685,1107244,oNGxt50wJHvv7FOPH-mCoJP7-K1I,oNGxt50wJHvv7FOPH-mCoJP7-K1I_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8374697,1,0,37024,8374697,1107244,oNGxt554XXM46O8_5I34Mmd8If7c,oNGxt554XXM46O8_5I34Mmd8If7c_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8374880,1,0,37075,8374880,1107244,oNGxt54jYyQdbF4NvDKsmRbjVZKQ,oNGxt54jYyQdbF4NvDKsmRbjVZKQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8375021,1,0,37041,8375021,1107244,oNGxt5_QjHKattLHvlmo4ZEk_Ing,oNGxt5_QjHKattLHvlmo4ZEk_Ing_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8375522,1,0,37007,8375522,1107244,oNGxt53udXSjQM64LH1s1eIGFd0M,oNGxt53udXSjQM64LH1s1eIGFd0M_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8375596,1,0,37018,8375596,1107244,oNGxt52ihH10jZNOqIwWLWcqbsC4,oNGxt52ihH10jZNOqIwWLWcqbsC4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8375852,1,0,36973,8375852,1107244,oNGxt5wr5w2utDHhowrrNx2JpDpk,oNGxt5wr5w2utDHhowrrNx2JpDpk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8375889,1,0,37071,8375889,1107244,oNGxt57yH8N8xBDFsDCCf620mQzw,oNGxt57yH8N8xBDFsDCCf620mQzw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8376246,1,0,37017,8376246,1107244,oNGxt58s3B1FyT7f6giCdBIzKOEc,oNGxt58s3B1FyT7f6giCdBIzKOEc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8376895,1,0,37094,8376895,1107244,oNGxt572Wa9prPyYePAvVlSbsIRg,oNGxt572Wa9prPyYePAvVlSbsIRg_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377005,1,0,37068,8377005,1107244,oNGxt55dlP7spt4t-m9Z9WSq-J50,oNGxt55dlP7spt4t-m9Z9WSq-J50_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377094,1,0,36980,8377094,1107244,oNGxt53t_S-g7YWl_ybKH0Za4ZH8,oNGxt53t_S-g7YWl_ybKH0Za4ZH8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377145,1,0,37014,8377145,1107244,oNGxt52nJIokwNHcpnbVhGavvRyo,oNGxt52nJIokwNHcpnbVhGavvRyo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377387,1,0,37046,8377387,1107244,oNGxt5y_WqNQV1yceZxQudMHVoQg,oNGxt5y_WqNQV1yceZxQudMHVoQg_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377469,1,0,36933,8377469,1107244,oNGxt548ebBnID4egX-pnVWnyaUM,oNGxt548ebBnID4egX-pnVWnyaUM_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377625,1,0,37025,8377625,1107244,oNGxt5zrf-lExC3rR2JKVJGmPWqI,oNGxt5zrf-lExC3rR2JKVJGmPWqI_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8377967,1,0,37048,8377967,1107244,oNGxt53dy39ofDPNzTpuIVl60Kl0,oNGxt53dy39ofDPNzTpuIVl60Kl0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8378773,1,0,37072,8378773,1107244,oNGxt51rIEGYyiNlEB6F_RQBS7Nc,oNGxt51rIEGYyiNlEB6F_RQBS7Nc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8379009,1,0,37055,8379009,1107244,oNGxt5_X2sgeT1l4jr-8D4CmZAc8,oNGxt5_X2sgeT1l4jr-8D4CmZAc8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8379466,1,0,36976,8379466,1107244,oNGxt55Yl0TQVRgIjwb1xdLLZDs0,oNGxt55Yl0TQVRgIjwb1xdLLZDs0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8379824,1,0,36978,8379824,1107244,oNGxt5yc5nFtbqpJq4MJiutjlQfs,oNGxt5yc5nFtbqpJq4MJiutjlQfs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8380001,1,0,36989,8380001,1107244,oNGxt5yv46QJBe1gcdRbHVXj-6gA,oNGxt5yv46QJBe1gcdRbHVXj-6gA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8380143,1,0,37026,8380143,1107244,oNGxt5xj5AnQ3nAOR30bvX-6z_84,oNGxt5xj5AnQ3nAOR30bvX-6z_84_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8380692,1,0,37061,8380692,1107244,oNGxt5xEeJvn1UZ3WPXCMuL57-mU,oNGxt5xEeJvn1UZ3WPXCMuL57-mU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8381448,1,0,37106,8381448,1107244,oNGxt55azDSsrSEZxQuobHq6MK_0,oNGxt55azDSsrSEZxQuobHq6MK_0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8383949,1,0,36964,8383949,1107244,oNGxt5_V5Ptny-EQhSdfH63AHX7k,oNGxt5_V5Ptny-EQhSdfH63AHX7k_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8385344,1,0,37022,8385344,1107244,oNGxt51iWRsPNwQ14adOuGTaZQK4,oNGxt51iWRsPNwQ14adOuGTaZQK4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8386821,1,0,37080,8386821,1107244,oNGxt5-_qfXzF0GNkOuOxgIdCAOA,oNGxt5-_qfXzF0GNkOuOxgIdCAOA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8387328,1,0,37107,8387328,1107244,oNGxt57FkQiBtI3to6k1t-N0YAto,oNGxt57FkQiBtI3to6k1t-N0YAto_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8388635,1,0,37074,8388635,1107244,oNGxt5_aNEeOyCDFbvLLbUY2m1O4,oNGxt5_aNEeOyCDFbvLLbUY2m1O4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8389408,1,0,36991,8389408,1107244,oNGxt50JdPvNFJCYGrUD4cMFKt9k,oNGxt50JdPvNFJCYGrUD4cMFKt9k_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8390985,1,0,37027,8390985,1107244,oNGxt58meJOBrpbVRpYnzfxBhJnk,oNGxt58meJOBrpbVRpYnzfxBhJnk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8393141,1,0,37065,8393141,1107244,oNGxt5-QFV0liTZdtHIxja8V-wyY,oNGxt5-QFV0liTZdtHIxja8V-wyY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8393302,1,0,37085,8393302,1107244,oNGxt5-_KofIRH-zKOSmPJ2xpTHc,oNGxt5-_KofIRH-zKOSmPJ2xpTHc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8394425,1,0,37008,8394425,1107244,oNGxt57bAuRXbiL8DDvxDSHZcxw4,oNGxt57bAuRXbiL8DDvxDSHZcxw4_bak
