camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342621,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342653,3,0,oNGxt5zW9Qk2PS7zvT8xfH8JsmoM
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342663,3,0,oNGxt5yQVT-_aaj4gs4Trh2UP12A
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342806,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342850,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342898,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8342974,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343051,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343056,3,0,oNGxt5_z2tK5RwCyeOM02M-usLzc
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343071,0,1,oNGxt5wXqlP_Z5MjFb4jVWO0Xh-0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343237,3,0,oNGxt5yvG_exIJhO_OcUxyhywtR0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343267,1,0,oNGxt5wXqlP_Z5MjFb4jVWO0Xh-0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343280,3,0,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343297,3,0,oNGxt55Lqvc-2blwits-h61Wrl7w
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343393,3,1,oNGxt5_Yr-7IW9aFom9hUf6kSwzI
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343410,3,0,oNGxt55Lqvc-2blwits-h61Wrl7w
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343421,1,0,oNGxt5yvG_exIJhO_OcUxyhywtR0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343463,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343612,3,0,oNGxt5wi92hi9rM-0mZG7g6gWyKs
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343662,3,0,oNGxt5_RUiZe9drfylS5rxfxtHL0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343691,0,1,oNGxt51JOmnFeJ4HD3LoC_7cgBww
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343794,1,0,oNGxt57lBS2D5kle2shexHTzKhcA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343937,3,0,oNGxt5_RUiZe9drfylS5rxfxtHL0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8343987,1,0,oNGxt5wi92hi9rM-0mZG7g6gWyKs
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344074,1,0,oNGxt5_RUiZe9drfylS5rxfxtHL0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344184,0,1,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344233,0,1,oNGxt51JOmnFeJ4HD3LoC_7cgBww
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344481,3,0,oNGxt51JOmnFeJ4HD3LoC_7cgBww
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344502,3,0,oNGxt50_smQkqLz7NF-8dNO8ZiqM
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344686,1,0,oNGxt56wwoLxLrf_9UsHEVCCxvR4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344736,0,1,oNGxt5y78qaEm44cebwL_4fftOnE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344759,1,0,oNGxt50_smQkqLz7NF-8dNO8ZiqM
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344794,0,1,oNGxt5y78qaEm44cebwL_4fftOnE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344879,0,1,oNGxt5y78qaEm44cebwL_4fftOnE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8344958,1,0,oNGxt5y78qaEm44cebwL_4fftOnE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345072,0,1,oNGxt50jGDP4mdKYP-dflCWIakj8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345292,3,0,oNGxt5xaAa5xgRHicA5oBB1ZYd28
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345303,1,0,oNGxt528AByNqWpE0CVwTU7CuUvM
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345345,3,0,oNGxt526IFNWfGUUFmW8RUGtcZv4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345405,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345436,1,0,oNGxt53Chh8EYukfUGfEDFgh3qtY
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345471,1,0,oNGxt553t7LOnTMOdPojRtknnndU
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345550,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345719,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345758,3,0,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345950,3,0,oNGxt55dzV-grwljjtPUjgtOW4T4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8345999,3,0,oNGxt55dzV-grwljjtPUjgtOW4T4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346011,3,0,oNGxt5_iEvAch9Ska94UJSowziNg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346054,3,0,oNGxt55dzV-grwljjtPUjgtOW4T4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346231,3,0,oNGxt5y8KKTTBN62qOj0xWEgr40g
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346245,3,0,oNGxt5yDMOTGLFXPIox6Qly8ckmE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346313,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346335,1,0,oNGxt5y8KKTTBN62qOj0xWEgr40g
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346403,1,0,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346409,3,0,oNGxt520E_GmsUZjUl3pIPFysqEs
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346593,1,0,oNGxt57E73lAkxUw65nDNRHTel80
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8346954,3,0,oNGxt591oH6dGBu73irOG9bxOdAk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347063,3,0,oNGxt591oH6dGBu73irOG9bxOdAk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347185,3,0,oNGxt591oH6dGBu73irOG9bxOdAk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347205,1,0,oNGxt5wTM7zGpaMxgCLFaLUyTujw
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347241,0,1,oNGxt59Pp0zFBjToWxFUE-N5yHW8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347369,1,0,oNGxt59Pp0zFBjToWxFUE-N5yHW8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347430,1,0,oNGxt5823C-BYBmUqmMcmQfoMjvQ
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347492,1,0,oNGxt5-lKDih75VG4aNr9bAKD4fo
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347533,1,0,oNGxt544Ssxw_C6-J1qhCCBz7g7Y
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347670,0,1,oNGxt5yrx8gdumt28AfAAWY-t_O8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347806,1,0,oNGxt5yrx8gdumt28AfAAWY-t_O8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347844,3,0,oNGxt5_GUZqo041N67uUrMyBolTg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347856,0,1,oNGxt5ynJeX8ZOHCBeAn2WuuBA14
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347919,1,0,oNGxt5ynJeX8ZOHCBeAn2WuuBA14
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8347920,1,0,oNGxt5_GUZqo041N67uUrMyBolTg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348030,3,0,oNGxt56rqrdAuM0HCj1qRjia_KLQ
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348361,0,1,oNGxt55CRJoU2tY6ZGNwkHOOc8C4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348405,0,1,oNGxt53bwkuwhNm1QnFEq6H_Rob8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348577,0,1,oNGxt5x6Yd-KE6mNaOoJpkosJb-4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348644,3,0,oNGxt53bwkuwhNm1QnFEq6H_Rob8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348796,1,0,oNGxt591oH6dGBu73irOG9bxOdAk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348809,3,0,oNGxt53bwkuwhNm1QnFEq6H_Rob8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348896,3,0,oNGxt5x6Yd-KE6mNaOoJpkosJb-4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8348905,1,0,oNGxt5wX2dz3GHkgivit4b1lnRqw
